id,commit,date,security,engine,version,arch,mode,flag,signal,crash_type,crash_function,crash_instruction,backtrace,signature,exploitable,feature
3936ea54550b6b2150dc2d78cc404898,c8b040d^,2017-07-11 09:48:37,No-security,chakra,1.6.0,,Debug,,SIGILL,BadInstruction,"Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10::operator()(char16_t const*, Js::SourceTextModuleRecord*) const",ud2,"Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10::operator()(char16_t const*, Js::SourceTextModuleRecord*) const - void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}::operator()(char16_t const* const&, Js::SourceTextModuleRecord* const&) const - bool JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::MapUntil<void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}>(void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}) const::{lambda(JsUtil::SimpleDictionaryEntry<char16_t const*, Js::SourceTextModuleRecord*> const&)#1}::operator()(JsUtil::SimpleDictionaryEntry<char16_t const*, Js::SourceTextModuleRecord*> const) const - _ZNK6JsUtil14BaseDictionaryIPKDsPN2Js22SourceTextModuleRecordEN6Memory14ArenaAllocatorE20DictionarySizePolicyI14PowerOf2PolicyLj2ELj2ELj1ELj4EE15DefaultComparerNS_21SimpleDictionaryEntryENS_12NoResizeLockEE13MapEntryUntilIZNKSE_8MapUntilIZNKSE_3MapIZNS4_30ModuleDeclarationInstantiationEvE4$_10EEvT_EUlRKS2_RKS5_E_EEbSJ_EUlRKNSC_IS2_S5_EEE_EEbSJ_ - JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::MapUntil<void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}>(void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}) const - JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const - Js::SourceTextModuleRecord::ModuleDeclarationInstantiation - Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10::operator()(char16_t const*, Js::SourceTextModuleRecord*) const - void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}::operator()(char16_t const* const&, Js::SourceTextModuleRecord* const&) const - bool JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::MapUntil<void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}>(void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}) const::{lambda(JsUtil::SimpleDictionaryEntry<char16_t const*, Js::SourceTextModuleRecord*> const&)#1}::operator()(JsUtil::SimpleDictionaryEntry<char16_t const*, Js::SourceTextModuleRecord*> const) const - _ZNK6JsUtil14BaseDictionaryIPKDsPN2Js22SourceTextModuleRecordEN6Memory14ArenaAllocatorE20DictionarySizePolicyI14PowerOf2PolicyLj2ELj2ELj1ELj4EE15DefaultComparerNS_21SimpleDictionaryEntryENS_12NoResizeLockEE13MapEntryUntilIZNKSE_8MapUntilIZNKSE_3MapIZNS4_30ModuleDeclarationInstantiationEvE4$_10EEvT_EUlRKS2_RKS5_E_EEbSJ_EUlRKNSC_IS2_S5_EEE_EEbSJ_ - JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::MapUntil<void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}>(void JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const::{lambda(char16_t const* const&, Js::SourceTextModuleRecord* const&)#1}) const - JsUtil::BaseDictionary<char16_t const*, Js::SourceTextModuleRecord*, Memory::ArenaAllocator, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, DefaultComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::Map<Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10>(Js::SourceTextModuleRecord::ModuleDeclarationInstantiation()::$_10) const - Js::SourceTextModuleRecord::ModuleDeclarationInstantiation - Js::SourceTextModuleRecord::PrepareForModuleDeclarationInitialization - Js::SourceTextModuleRecord::PostParseProcess - Js::SourceTextModuleRecord::ParseSource - JsParseModuleSource::$_1::operator() - _JsErrorCode GlobalAPIWrapper_NoRecord<JsParseModuleSource::$_1>(JsParseModuleSource::$_1)::{lambda()#1}::operator()() const - GlobalAPIWrapper_Core<_JsErrorCode GlobalAPIWrapper_NoRecord<JsParseModuleSource::$_1>(JsParseModuleSource::$_1)::{lambda()#1}>(_JsErrorCode GlobalAPIWrapper_NoRecord<JsParseModuleSource::$_1>(JsParseModuleSource::$_1)::{lambda()#1}) - GlobalAPIWrapper_NoRecord<JsParseModuleSource::$_1> - JsParseModuleSource - ChakraRTInterface::JsParseModuleSource - WScriptJsrt::LoadModuleFromString - WScriptJsrt::LoadScript - WScriptJsrt::ModuleMessage::Call - MessageQueue::ProcessAll - RunScript - ExecuteTest - ExecuteTestWithMemoryCheck - main",411cfe4d7b52208aaadbdc593a447e08,EXPLOITABLE,"[2, 3, 4, 6, 8, 9, 5, 14, 24, 26, 29, 34, 41]"
30b0d4e25c6cc3f8d5ca83fd58ff3630,9326bda^,2017-07-11 14:40:29,security,chakra,1.5.2,,Release,,SIGSEGV,PossibleStackCorruption,"Js::DataView::EntrySetUint32(Js::RecyclableObject*, Js::CallInfo, ...)","mov    DWORD PTR [rdx+rcx*1],r15d","Js::DataView::EntrySetUint32(Js::RecyclableObject*, Js::CallInfo, ...) - amd64_CallFunction - amd64_CallFunction - void Js::InterpreterStackFrame::OP_CallCommon<Js::OpLayoutDynamicProfile<Js::OpLayoutT_CallIWithICIndex<Js::LayoutSizePolicy<(Js::LayoutSize)0> > > >(Js::OpLayoutDynamicProfile<Js::OpLayoutT_CallIWithICIndex<Js::LayoutSizePolicy<(Js::LayoutSize)0> > > const*, Js::RecyclableObject*, unsigned int, Js::AuxArray<unsigned int> const*) - Js::InterpreterStackFrame::ProcessProfiled() - Js::InterpreterStackFrame::Process() - Js::InterpreterStackFrame::InterpreterHelper(Js::ScriptFunction*, Js::ArgumentReader, void*, void*, bool) - Js::InterpreterStackFrame::InterpreterThunk(Js::JavascriptCallStackLayout*) - ?? - ?? - amd64_CallFunction",947c24b0c6e49b890c38515bb519f70a,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 12, 16, 18, 20, 29, 34, 42]"
30b0d4e25c6cc3f8d5ca83fd58ff3630,9326bda^,2017-07-11 14:40:29,security,chakra,1.5.2,,Debug,,SIGSEGV,PossibleStackCorruption,Js::DynamicObject::FromVar,call   QWORD PTR [rcx+0x2d0],Js::DynamicObject::FromVar - Js::CrossSite::NeedMarshalVar - Js::InterpreterStackFrame::ValidateRegValue - Js::InterpreterStackFrame::SetReg<unsigned char> - Js::InterpreterStackFrame::OP_ProfiledGetElementI<Js::OpLayoutT_ElementI<Js::LayoutSizePolicy<(Js::LayoutSize)0> > > - Js::InterpreterStackFrame::ProcessProfiled - Js::InterpreterStackFrame::Process - Js::InterpreterStackFrame::InterpreterHelper - Js::InterpreterStackFrame::InterpreterThunk - ?? - ?? - amd64_CallFunction,dbbadfaa68dc3a265dd07220629ab34b,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 12, 15, 18, 19, 22, 24, 29, 34, 42]"
b5225c1dddbb6c2a0113fa418280e4ab,8fafa37^,2017-07-12 10:15:26,security,chakra,1.5.2,,Release,,SIGSEGV,PossibleStackCorruption,int Js::InterpreterStackFrame::AsmJsInterpreter<int>(Js::AsmJsCallStackLayout*),"mov    rax,QWORD PTR [rax+0x100]","int Js::InterpreterStackFrame::AsmJsInterpreter<int>(Js::AsmJsCallStackLayout*) - Js::InterpreterStackFrame::InterpreterAsmThunk(Js::AsmJsCallStackLayout*) - ?? - ?? - Js::AsmJsExternalEntryPoint(Js::RecyclableObject*, Js::CallInfo, ...)",6b4775475447ba1b048672f097da8137,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 19, 24, 26, 29, 34, 42]"
b5225c1dddbb6c2a0113fa418280e4ab,8fafa37^,2017-07-12 10:15:26,security,chakra,1.5.2,,Debug,,SIGSEGV,PossibleStackCorruption,Js::InterpreterStackFrame::GetAsmJsRetVal<int>,"mov    rdi,QWORD PTR [rdi+0x110]","Js::InterpreterStackFrame::GetAsmJsRetVal<int> - Js::InterpreterStackFrame::AsmJsInterpreter<int> - Js::InterpreterStackFrame::InterpreterAsmThunk(Js::AsmJsCallStackLayout*) - ?? - ?? - Js::AsmJsExternalEntryPoint(Js::RecyclableObject*, Js::CallInfo, ...)",8df868565d455b190648cf3de5a612a0,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 19, 24, 29, 34, 42]"
14ecc9972609cc3e973c0340a8de3e02,df14010^,2017-07-19 11:09:27,No-security,chakra,1.6.0,,Release,,SIGSEGV,PossibleStackCorruption,"Js::JavascriptMap::Get(void*, void**)","mov    rbx,QWORD PTR [r12]","Js::JavascriptMap::Get(void*, void**) - Js::JavascriptMap::EntryGet(Js::RecyclableObject*, Js::CallInfo, ...) - Js::JavascriptOperators::CallGetter(Js::RecyclableObject*, void*, Js::ScriptContext*)::$_2::operator()() const - Js::JavascriptOperators::CallGetter(Js::RecyclableObject*, void*, Js::ScriptContext*) - int Js::DictionaryTypeHandlerBase<unsigned short>::GetPropertyFromDescriptor<false, int>(Js::DynamicObject*, void*, Js::DictionaryPropertyDescriptor<unsigned short>*, void**, Js::PropertyValueInfo*, int, Js::ScriptContext*) - int Js::DictionaryTypeHandlerBase<unsigned short>::GetProperty_Internal<false>(Js::DynamicObject*, void*, int, void**, Js::PropertyValueInfo*, Js::ScriptContext*) - Js::DynamicObject::GetPropertyQuery(void*, int, void**, Js::PropertyValueInfo*, Js::ScriptContext*) - int Js::JavascriptOperators::GetProperty_Internal<false>(void*, Js::RecyclableObject*, bool, int, void**, Js::ScriptContext*, Js::PropertyValueInfo*) - Js::JavascriptOperators::GetProperty(Js::RecyclableObject*, int, Js::ScriptContext*, Js::PropertyValueInfo*) - Js::JavascriptMap::NewInstance(Js::RecyclableObject*, Js::CallInfo, ...) - amd64_CallFunction - Js::JavascriptFunction::CallAsConstructor(void*, void*, Js::Arguments, Js::ScriptContext*, Js::AuxArray<unsigned int> const*) - Js::JavascriptOperators::NewScObject(void*, Js::Arguments, Js::ScriptContext*, Js::AuxArray<unsigned int> const*) - Js::ProfilingHelpers::ProfiledNewScObject(void*, Js::Arguments, Js::FunctionBody*, unsigned short, unsigned int, Js::AuxArray<unsigned int> const*) - Js::InterpreterStackFrame::ProcessProfiled() - Js::InterpreterStackFrame::Process() - Js::InterpreterStackFrame::InterpreterHelper(Js::ScriptFunction*, Js::ArgumentReader, void*, void*, Js::InterpreterStackFrame::AsmJsReturnStruct*) - Js::InterpreterStackFrame::InterpreterThunk(Js::JavascriptCallStackLayout*) - ?? - ?? - amd64_CallFunction",e531debe0a6d69a4f24a06dd1c855918,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 13, 16, 20, 18, 24, 29, 34, 42]"
14ecc9972609cc3e973c0340a8de3e02,df14010^,2017-07-19 11:09:27,No-security,chakra,1.6.0,,Debug,,SIGSEGV,PossibleStackCorruption,"JsUtil::BaseDictionary<void*, Js::MapOrSetDataNode<JsUtil::KeyValuePair<Memory::WriteBarrierPtr<void>, Memory::WriteBarrierPtr<void> > >*, Memory::Recycler, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, Js::SameValueZeroComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::FindEntryWithKey<void*>","mov    rax,QWORD PTR [rax]","JsUtil::BaseDictionary<void*, Js::MapOrSetDataNode<JsUtil::KeyValuePair<Memory::WriteBarrierPtr<void>, Memory::WriteBarrierPtr<void> > >*, Memory::Recycler, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, Js::SameValueZeroComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::FindEntryWithKey<void*> - JsUtil::BaseDictionary<void*, Js::MapOrSetDataNode<JsUtil::KeyValuePair<Memory::WriteBarrierPtr<void>, Memory::WriteBarrierPtr<void> > >*, Memory::Recycler, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, Js::SameValueZeroComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::FindEntry - JsUtil::BaseDictionary<void*, Js::MapOrSetDataNode<JsUtil::KeyValuePair<Memory::WriteBarrierPtr<void>, Memory::WriteBarrierPtr<void> > >*, Memory::Recycler, DictionarySizePolicy<PowerOf2Policy, 2u, 2u, 1u, 4u>, Js::SameValueZeroComparer, JsUtil::SimpleDictionaryEntry, JsUtil::NoResizeLock>::ContainsKey - Js::JavascriptMap::Get - Js::JavascriptMap::EntryGet - Js::JavascriptOperators::CallGetter(Js::RecyclableObject*, void*, Js::ScriptContext*)::$_2::operator()() const - ThreadContext::ExecuteImplicitCall<Js::JavascriptOperators::CallGetter(Js::RecyclableObject*, void*, Js::ScriptContext*)::$_2>(Js::RecyclableObject*, Js::ImplicitCallFlags, Js::JavascriptOperators::CallGetter(Js::RecyclableObject*, void*, Js::ScriptContext*)::$_2) - Js::JavascriptOperators::CallGetter - Js::DictionaryTypeHandlerBase<unsigned short>::GetPropertyFromDescriptor<false, int> - Js::DictionaryTypeHandlerBase<unsigned short>::GetProperty_Internal<false> - Js::DictionaryTypeHandlerBase<unsigned short>::GetProperty - Js::DynamicObject::GetPropertyQuery - Js::JavascriptOperators::GetProperty_Internal<false> - Js::JavascriptOperators::GetProperty - Js::JavascriptOperators::GetProperty - Js::JavascriptOperators::GetProperty - Js::JavascriptMap::NewInstance - amd64_CallFunction - Js::JavascriptFunction::CallFunction<true> - Js::JavascriptFunction::CallAsConstructor - Js::JavascriptOperators::NewScObject - Js::ProfilingHelpers::ProfiledNewScObject - Js::InterpreterStackFrame::ProfiledNewScObject_Helper - Js::InterpreterStackFrame::OP_NewScObject_Impl<Js::OpLayoutT_CallI<Js::LayoutSizePolicy<(Js::LayoutSize)0> >, true, false> - Js::InterpreterStackFrame::OP_ProfiledNewScObject<Js::OpLayoutT_CallI<Js::LayoutSizePolicy<(Js::LayoutSize)0> > > - Js::InterpreterStackFrame::ProcessProfiled - Js::InterpreterStackFrame::Process - Js::InterpreterStackFrame::InterpreterHelper - Js::InterpreterStackFrame::InterpreterThunk - ?? - ?? - amd64_CallFunction",3c3a950d6c26bf15f91b49bfaee48f87,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 13, 16, 20, 18, 29, 34, 42]"
9c66602e79773ee7de25104e699c6581,92fa221^,2017-07-25 15:10:26,No-security,chakra,1.6.0,,Debug,,SIGILL,PossibleStackCorruption,"Js::CacheOperators::Cache<true, false, false>",ud2,"Js::CacheOperators::Cache<true, false, false> - Js::CacheOperators::CachePropertyWrite - Js::JavascriptOperators::SetProperty_Internal<false> - Js::JavascriptOperators::SetProperty - Js::JavascriptOperators::OP_SetProperty - Js::JavascriptOperators::PatchPutValueWithThisPtrNoFastPath - Js::ProfilingHelpers::ProfiledStFld<false> - Js::InterpreterStackFrame::ProfiledSetProperty<Js::OpLayoutT_ElementCP<Js::LayoutSizePolicy<(Js::LayoutSize)0> > const, false> - Js::InterpreterStackFrame::OP_ProfiledSetProperty<Js::OpLayoutT_ElementCP<Js::LayoutSizePolicy<(Js::LayoutSize)0> > const> - Js::InterpreterStackFrame::ProcessProfiled - Js::InterpreterStackFrame::Process - Js::InterpreterStackFrame::InterpreterHelper - Js::InterpreterStackFrame::InterpreterThunk - ?? - ?? - amd64_CallFunction",7ca27a6c515da78c533a6a8ae9dce6ce,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 14, 24, 26, 29, 34, 41]"
e680755792aa4abdf9a439d9983d84dd,b320423^,2017-07-28 10:30:18,No-security,chakra,1.6.0,,Release,,SIGSEGV,PossibleStackCorruption,"Js::SaveTempUncaughtException(ThreadContext*, Js::JavascriptExceptionObject*)","mov    rax,QWORD PTR [rbx+0x140]","Js::SaveTempUncaughtException(ThreadContext*, Js::JavascriptExceptionObject*) - Js::JavascriptExceptionOperators::DoThrow(Js::JavascriptExceptionObject*, Js::ScriptContext*) - Js::JavascriptOperators::OP_ResumeYield(Js::ResumeYieldData*, Js::RecyclableObject*) - Js::InterpreterStackFrame::ProcessWithDebugging() - Js::InterpreterStackFrame::DebugProcess() - Js::InterpreterStackFrame::InterpreterHelper(Js::ScriptFunction*, Js::ArgumentReader, void*, void*, Js::InterpreterStackFrame::AsmJsReturnStruct*) - Js::InterpreterStackFrame::InterpreterThunk(Js::JavascriptCallStackLayout*) - ?? - ?? - amd64_CallFunction",1fa000829754bb62dd432450890f7310,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 19, 24, 29, 34, 42]"
e680755792aa4abdf9a439d9983d84dd,b320423^,2017-07-28 10:30:18,No-security,chakra,1.6.0,,Debug,,SIGILL,PossibleStackCorruption,Js::JavascriptExceptionObject::Insert,ud2,Js::JavascriptExceptionObject::Insert - ThreadContext::SaveTempUncaughtException - Js::SaveTempUncaughtException - Js::JavascriptException::JavascriptException - Js::JavascriptExceptionOperators::DoThrow - Js::JavascriptOperators::OP_ResumeYield - Js::InterpreterStackFrame::OP_ResumeYield - Js::InterpreterStackFrame::ProcessWithDebugging - Js::InterpreterStackFrame::DebugProcess - Js::InterpreterStackFrame::InterpreterHelper - Js::InterpreterStackFrame::InterpreterThunk - ?? - ?? - amd64_CallFunction,b7e4a80263c5b6dde7985c2f58d23f40,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 14, 24, 26, 29, 34, 41]"
ca5987191d5b895070a79c5a1aaf2470,ba76a8f,2017-08-04 22:48:53,security,chakra,1.6.0,,Release,,SIGSEGV,PossibleStackCorruption,Js::ByteCodeReader::ReadByteOp(unsigned char const*&),"movzx  eax,BYTE PTR [rax]","Js::ByteCodeReader::ReadByteOp(unsigned char const*&) - Js::InterpreterStackFrame::ProcessProfiled() - Js::InterpreterStackFrame::Process() - Js::InterpreterStackFrame::InterpreterHelper(Js::ScriptFunction*, Js::ArgumentReader, void*, void*, Js::InterpreterStackFrame::AsmJsReturnStruct*) - Js::InterpreterStackFrame::InterpreterThunk(Js::JavascriptCallStackLayout*) - ?? - ?? - amd64_CallFunction",221df7f9347978991102be79dff71de0,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 24, 26, 29, 34, 42]"
ca5987191d5b895070a79c5a1aaf2470,ba76a8f,2017-08-04 22:48:53,security,chakra,1.6.0,,Debug,,SIGILL,PossibleStackCorruption,Math::PointerCastToIntegral<unsigned int>,ud2,"Math::PointerCastToIntegral<unsigned int> - Js::InterpreterStackFrame::CallLoopBody - Js::InterpreterStackFrame::DoLoopBodyStart - Js::InterpreterStackFrame::ProfiledLoopBodyStart<false, true> - Js::InterpreterStackFrame::OP_ProfiledLoopBodyStart<(Js::LayoutSize)0, true> - Js::InterpreterStackFrame::ProcessProfiled - Js::InterpreterStackFrame::Process - Js::InterpreterStackFrame::InterpreterHelper - Js::InterpreterStackFrame::InterpreterThunk - ?? - ?? - amd64_CallFunction",78c26572b08183f19e42005dd24aeb19,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 14, 24, 26, 29, 34, 41]"
6edfa75ccf20fa9d33f076396248e106,d2a1cae^,2017-08-08 15:09:39,No-security,chakra,1.6.0,,Debug,,SIGILL,PossibleStackCorruption,Js::TypePropertyCache::TryGetProperty,ud2,"Js::TypePropertyCache::TryGetProperty - Js::CacheOperators::TryGetProperty<true, true, true, true, true, true, true, false, true> - Js::ProfilingHelpers::ProfiledLdFld<false, false, false> - Js::InterpreterStackFrame::ProfiledGetProperty<Js::OpLayoutT_ElementCP<Js::LayoutSizePolicy<(Js::LayoutSize)0> > const, false, false, false> - Js::InterpreterStackFrame::OP_ProfiledGetProperty<Js::OpLayoutT_ElementCP<Js::LayoutSizePolicy<(Js::LayoutSize)0> > const> - Js::InterpreterStackFrame::ProcessProfiled - Js::InterpreterStackFrame::Process - Js::InterpreterStackFrame::InterpreterHelper - Js::InterpreterStackFrame::InterpreterThunk - ?? - ?? - amd64_CallFunction",7356da7969ed9b5123af366b615b9147,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 14, 24, 26, 29, 34, 41]"
73ecced13c9732ab92114dfdb8825c89,d2a1cae^,2017-08-08 15:09:39,No-security,chakra,1.6.0,,Debug,,SIGILL,PossibleStackCorruption,"Js::InlineCache::TrySetProperty<true, true, true, true>",ud2,"Js::InlineCache::TrySetProperty<true, true, true, true> - Js::CacheOperators::TrySetProperty<true, true, true, true, true, true, false, true> - Js::ProfilingHelpers::ProfiledStFld<false> - _ZN2Js21InterpreterStackFrame24ProfiledSetSuperPropertyIKNS_19OpLayoutT_ElementC2INS_16LayoutSizePolicyILNS_10LayoutSizeE0EEEEELb0EEEvPT_PvSB_NS_22PropertyOperationFlagsE - Js::InterpreterStackFrame::OP_ProfiledSetSuperProperty<Js::OpLayoutT_ElementC2<Js::LayoutSizePolicy<(Js::LayoutSize)0> > const> - Js::InterpreterStackFrame::ProcessProfiledExtendedOpcodePrefix - Js::InterpreterStackFrame::ProcessProfiled - Js::InterpreterStackFrame::Process - Js::InterpreterStackFrame::InterpreterHelper - Js::InterpreterStackFrame::InterpreterThunk - ?? - ?? - Js::JavascriptOperators::CallSetter(Js::RecyclableObject*, void*, void*, Js::ScriptContext*)::$_3::operator()() const",72e7a7f6bf9c35e4b828c4cafc395c24,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 14, 24, 26, 29, 34, 41]"
