id,commit,date,security,engine,version,arch,mode,flag,signal,crash_type,crash_function,crash_instruction,backtrace,signature,exploitable,feature
8df92afc56bf07655198403ad5cc9025,d9437722da7d2f61f3eeda699b2636577ce4beaf^,2012-04-03 07:32:19,security,v8,3.10.1,ia32,release,,SIGSEGV,PossibleStackCorruption,"v8::internal::ElementsAccessorBase<v8::internal::DictionaryElementsAccessor, v8::internal::ElementsKindTraits<(v8::internal::ElementsKind)3> >::CopyElements(v8::internal::JSObject*, unsigned int, v8::internal::FixedArrayBase*, v8::internal::ElementsKind, unsigned int, int, v8::internal::FixedArrayBase*)","mov    DWORD PTR [edx+ebp*4+0x7],eax","v8::internal::ElementsAccessorBase<v8::internal::DictionaryElementsAccessor, v8::internal::ElementsKindTraits<(v8::internal::ElementsKind)3> >::CopyElements(v8::internal::JSObject*, unsigned int, v8::internal::FixedArrayBase*, v8::internal::ElementsKind, unsigned int, int, v8::internal::FixedArrayBase*) - v8::internal::JSObject::SetFastElementsCapacityAndLength(int, int, v8::internal::JSObject::SetFastElementsCapacityMode) - v8::internal::JSObject::SetDictionaryElement(unsigned int, v8::internal::Object*, PropertyAttributes, v8::internal::StrictModeFlag, bool, v8::internal::SetPropertyMode) - v8::internal::JSObject::SetElement(unsigned int, v8::internal::Object*, PropertyAttributes, v8::internal::StrictModeFlag, bool, v8::internal::SetPropertyMode) - v8::internal::JSObject::SetElement(v8::internal::Handle<v8::internal::JSObject>, unsigned int, v8::internal::Handle<v8::internal::Object>, PropertyAttributes, v8::internal::StrictModeFlag, v8::internal::SetPropertyMode) - v8::internal::Runtime::SetObjectProperty(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, PropertyAttributes, v8::internal::StrictModeFlag) - v8::internal::KeyedStoreIC_Slow(v8::internal::Arguments, v8::internal::Isolate*) - ?? - ?? - ?? - ?? - v8::internal::Invoke(bool, v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*) - v8::internal::Execution::Call(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*, bool) - v8::Script::Run() - v8::Shell::ExecuteString(v8::Handle<v8::String>, v8::Handle<v8::Value>, bool, bool) [clone .constprop.60] - v8::SourceGroup::Execute() - v8::Shell::RunMain(int, char**) - v8::Shell::Main(int, char**) - main",450447ed8d1628dc5118b2bcad3d0b8a,EXPLOITABLE,"[1, 2, 6, 8, 9, 24, 26, 29, 34, 42]"
8df92afc56bf07655198403ad5cc9025,d9437722da7d2f61f3eeda699b2636577ce4beaf^,2012-04-03 07:32:19,security,v8,3.10.1,x64,release,,SIGSEGV,PossibleStackCorruption,"v8::internal::ElementsAccessorBase<v8::internal::DictionaryElementsAccessor, v8::internal::ElementsKindTraits<(v8::internal::ElementsKind)3> >::CopyElements(v8::internal::JSObject*, unsigned int, v8::internal::FixedArrayBase*, v8::internal::ElementsKind, unsigned int, int, v8::internal::FixedArrayBase*)","mov    QWORD PTR [rbp+rax*1+0xf],rdx","v8::internal::ElementsAccessorBase<v8::internal::DictionaryElementsAccessor, v8::internal::ElementsKindTraits<(v8::internal::ElementsKind)3> >::CopyElements(v8::internal::JSObject*, unsigned int, v8::internal::FixedArrayBase*, v8::internal::ElementsKind, unsigned int, int, v8::internal::FixedArrayBase*) - v8::internal::JSObject::SetFastElementsCapacityAndLength(int, int, v8::internal::JSObject::SetFastElementsCapacityMode) - v8::internal::JSObject::SetDictionaryElement(unsigned int, v8::internal::Object*, PropertyAttributes, v8::internal::StrictModeFlag, bool, v8::internal::SetPropertyMode) - v8::internal::JSObject::SetElement(unsigned int, v8::internal::Object*, PropertyAttributes, v8::internal::StrictModeFlag, bool, v8::internal::SetPropertyMode) - v8::internal::JSObject::SetElement(v8::internal::Handle<v8::internal::JSObject>, unsigned int, v8::internal::Handle<v8::internal::Object>, PropertyAttributes, v8::internal::StrictModeFlag, v8::internal::SetPropertyMode) - v8::internal::Runtime::SetObjectProperty(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, PropertyAttributes, v8::internal::StrictModeFlag) - v8::internal::KeyedStoreIC_Slow(v8::internal::Arguments, v8::internal::Isolate*) - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??",972cfc3ddec17b2a33e8a960bd1b291f,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 12, 10, 16, 18, 19, 20, 24, 29, 34, 42]"
c9b010c6898bea44a775f2fddb064cef,21fc0fef6abbd1fa355bb5067b3aaa7894f6a059^,2012-04-25 13:12:08,security,v8,3.10.6,ia32,release,--expose-gc,SIGSEGV,SourceAvNearNull,"v8::internal::MarkCompactCollector::PrepareThreadForCodeFlushing(v8::internal::Isolate*, v8::internal::ThreadLocalTop*)","mov    ebp,DWORD PTR [edx]","v8::internal::MarkCompactCollector::PrepareThreadForCodeFlushing(v8::internal::Isolate*, v8::internal::ThreadLocalTop*) - v8::internal::MarkCompactCollector::PrepareForCodeFlushing() - v8::internal::MarkCompactCollector::MarkLiveObjects() - v8::internal::MarkCompactCollector::CollectGarbage() - v8::internal::Heap::MarkCompact(v8::internal::GCTracer*) - v8::internal::Heap::PerformGarbageCollection(v8::internal::GarbageCollector, v8::internal::GCTracer*) - v8::internal::Heap::CollectGarbage(v8::internal::AllocationSpace, v8::internal::GarbageCollector, char const*, char const*) - v8::internal::Heap::CollectAllGarbage(int, char const*) - v8::internal::GCExtension::GC(v8::Arguments const&) - v8::internal::Builtin_HandleApiCall(v8::internal::(anonymous namespace)::BuiltinArguments<(v8::internal::BuiltinExtraArguments)1>, v8::internal::Isolate*) - ?? - ?? - ?? - ?? - ?? - ?? - ?? - v8::internal::Invoke(bool, v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*) - v8::internal::Execution::Call(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*, bool) - v8::Script::Run() - v8::Shell::ExecuteString(v8::Handle<v8::String>, v8::Handle<v8::Value>, bool, bool) [clone .constprop.61] - v8::SourceGroup::Execute() - v8::Shell::RunMain(int, char**) - v8::Shell::Main(int, char**) - main",d3d8710b22a36f07e9fce7114f538837,PROBABLY_NOT_EXPLOITABLE,"[2, 4, 6, 8, 9, 5, 11, 16, 20, 18, 24, 26, 29, 34, 42]"
c9b010c6898bea44a775f2fddb064cef,21fc0fef6abbd1fa355bb5067b3aaa7894f6a059^,2012-04-25 13:12:08,security,v8,3.10.6,x64,release,--expose-gc,SIGSEGV,PossibleStackCorruption,"v8::internal::MarkCompactCollector::PrepareThreadForCodeFlushing(v8::internal::Isolate*, v8::internal::ThreadLocalTop*)","mov    esi,DWORD PTR [rcx]","v8::internal::MarkCompactCollector::PrepareThreadForCodeFlushing(v8::internal::Isolate*, v8::internal::ThreadLocalTop*) - v8::internal::MarkCompactCollector::PrepareForCodeFlushing() - v8::internal::MarkCompactCollector::MarkLiveObjects() - v8::internal::MarkCompactCollector::CollectGarbage() - v8::internal::Heap::MarkCompact(v8::internal::GCTracer*) - v8::internal::Heap::PerformGarbageCollection(v8::internal::GarbageCollector, v8::internal::GCTracer*) - v8::internal::Heap::CollectGarbage(v8::internal::AllocationSpace, v8::internal::GarbageCollector, char const*, char const*) - v8::internal::Heap::CollectAllGarbage(int, char const*) - v8::internal::GCExtension::GC(v8::Arguments const&) - v8::internal::Builtin_HandleApiCall(v8::internal::(anonymous namespace)::BuiltinArguments<(v8::internal::BuiltinExtraArguments)1>, v8::internal::Isolate*) - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??",9cdb4452058399d6965215cb1f5e6a9a,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 24, 26, 29, 34, 42]"
c9b010c6898bea44a775f2fddb064cef,21fc0fef6abbd1fa355bb5067b3aaa7894f6a059^,2012-04-25 13:12:08,security,v8,3.10.6,ia32,debug,--expose-gc,SIGSEGV,SourceAvNearNull,v8::internal::MemoryChunk::IsFlagSet,"mov    eax,DWORD PTR [eax+0xc]",v8::internal::MemoryChunk::IsFlagSet - v8::internal::MemoryChunk::ContainsOnlyData - v8::internal::Marking::MarkBitFrom - v8::internal::Marking::MarkBitFrom - v8::internal::MarkCompactCollector::PrepareThreadForCodeFlushing - v8::internal::MarkCompactCollector::PrepareForCodeFlushing - v8::internal::MarkCompactCollector::MarkLiveObjects - v8::internal::MarkCompactCollector::CollectGarbage - v8::internal::Heap::MarkCompact - v8::internal::Heap::PerformGarbageCollection - v8::internal::Heap::CollectGarbage - v8::internal::Heap::CollectGarbage - v8::internal::Heap::CollectAllGarbage - v8::internal::GCExtension::GC - v8::internal::HandleApiCallHelper<false> - v8::internal::Builtin_Impl_HandleApiCall - v8::internal::Builtin_HandleApiCall - ?? - ?? - ?? - ?? - ?? - ?? - ?? - v8::internal::Invoke - v8::internal::Execution::Call - v8::Script::Run - v8::Shell::ExecuteString - v8::SourceGroup::Execute - v8::Shell::RunMain - v8::Shell::Main - main,e7661df6889e4fdf860b12046dc17384,PROBABLY_NOT_EXPLOITABLE,"[2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 19, 27, 29, 34, 42]"
c9b010c6898bea44a775f2fddb064cef,21fc0fef6abbd1fa355bb5067b3aaa7894f6a059^,2012-04-25 13:12:08,security,v8,3.10.6,x64,debug,--expose-gc,SIGSEGV,PossibleStackCorruption,v8::internal::MemoryChunk::IsFlagSet,"mov    rax,QWORD PTR [rax+0x18]",v8::internal::MemoryChunk::IsFlagSet - v8::internal::MemoryChunk::ContainsOnlyData - v8::internal::Marking::MarkBitFrom - v8::internal::Marking::MarkBitFrom - v8::internal::MarkCompactCollector::PrepareThreadForCodeFlushing - v8::internal::MarkCompactCollector::PrepareForCodeFlushing - v8::internal::MarkCompactCollector::MarkLiveObjects - v8::internal::MarkCompactCollector::CollectGarbage - v8::internal::Heap::MarkCompact - v8::internal::Heap::PerformGarbageCollection - v8::internal::Heap::CollectGarbage - v8::internal::Heap::CollectGarbage - v8::internal::Heap::CollectAllGarbage - v8::internal::GCExtension::GC - v8::internal::HandleApiCallHelper<false> - v8::internal::Builtin_Impl_HandleApiCall - v8::internal::Builtin_HandleApiCall - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??,13bac00fdec9c8feece8c0db9bd38f84,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 19, 24, 29, 34, 42]"
569973c25a1e09d5e497efebfa2c60fa,63263a9aa9c5fa0d8f74fd6f710e22f67ca921c8^,2012-05-04 15:50:43,security,v8,3.11.0,ia32,release,,SIGSEGV,SourceAv,??,"mov    eax,DWORD PTR [ebx+ecx*2+0xf]","?? - ?? - ?? - ?? - v8::internal::Invoke(bool, v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*) - v8::internal::Execution::Call(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*, bool) - v8::Script::Run() - v8::Shell::ExecuteString(v8::Handle<v8::String>, v8::Handle<v8::Value>, bool, bool) [clone .constprop.61] - v8::SourceGroup::Execute() - v8::Shell::RunMain(int, char**) - v8::Shell::Main(int, char**) - main",d34bf5f1c657a60c1061e013538b80b3,UNKNOWN,"[2, 3, 4, 6, 7, 8, 5, 11, 16, 20, 18, 19, 25, 27, 29, 34, 42]"
569973c25a1e09d5e497efebfa2c60fa,63263a9aa9c5fa0d8f74fd6f710e22f67ca921c8^,2012-05-04 15:50:43,security,v8,3.11.0,ia32,debug,,SIGSEGV,SourceAv,??,"mov    eax,DWORD PTR [ebx+ecx*2+0xf]",?? - ?? - ?? - ?? - v8::internal::Invoke - v8::internal::Execution::Call - v8::Script::Run - v8::Shell::ExecuteString - v8::SourceGroup::Execute - v8::Shell::RunMain - v8::Shell::Main - main,c45b853b09adaeda2375c6c160ef4f0b,UNKNOWN,"[2, 3, 4, 6, 7, 8, 5, 11, 16, 20, 18, 19, 25, 27, 29, 34, 42]"
2395eade5efe87e1f11785282f84a355,159ee25bbf15d975c93aa622422b4fb57a9c212b^,2012-05-09 14:34:27,security,v8,3.11.0,ia32,release,--expose-gc,SIGSEGV,PossibleStackCorruption,"v8::internal::FlexibleBodyVisitor<v8::internal::StaticMarkingVisitor, v8::internal::FixedArray::BodyDescriptor, void>::Visit(v8::internal::Map*, v8::internal::HeapObject*)","mov    ecx,DWORD PTR [eax-0x1]","v8::internal::FlexibleBodyVisitor<v8::internal::StaticMarkingVisitor, v8::internal::FixedArray::BodyDescriptor, void>::Visit(v8::internal::Map*, v8::internal::HeapObject*) - ??",1d1d630f9264df1af8bfb97851dd7b1c,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 29, 34, 42]"
2395eade5efe87e1f11785282f84a355,159ee25bbf15d975c93aa622422b4fb57a9c212b^,2012-05-09 14:34:27,security,v8,3.11.0,x64,release,--expose-gc,SIGSEGV,PossibleStackCorruption,"v8::internal::FlexibleBodyVisitor<v8::internal::StaticMarkingVisitor, v8::internal::FixedArray::BodyDescriptor, void>::Visit(v8::internal::Map*, v8::internal::HeapObject*)","mov    rcx,QWORD PTR [rax-0x1]","v8::internal::FlexibleBodyVisitor<v8::internal::StaticMarkingVisitor, v8::internal::FixedArray::BodyDescriptor, void>::Visit(v8::internal::Map*, v8::internal::HeapObject*) - v8::internal::MarkCompactCollector::EmptyMarkingDeque() - v8::internal::Isolate::Iterate(v8::internal::ObjectVisitor*, v8::internal::ThreadLocalTop*) - v8::internal::Heap::IterateStrongRoots(v8::internal::ObjectVisitor*, v8::internal::VisitMode) - v8::internal::MarkCompactCollector::MarkLiveObjects() - v8::internal::MarkCompactCollector::CollectGarbage() - v8::internal::Heap::MarkCompact(v8::internal::GCTracer*) - v8::internal::Heap::PerformGarbageCollection(v8::internal::GarbageCollector, v8::internal::GCTracer*) - v8::internal::Heap::CollectGarbage(v8::internal::AllocationSpace, v8::internal::GarbageCollector, char const*, char const*) - v8::internal::Heap::CollectAllGarbage(int, char const*) - v8::internal::GCExtension::GC(v8::Arguments const&) - v8::internal::Builtin_HandleApiCall(v8::internal::(anonymous namespace)::BuiltinArguments<(v8::internal::BuiltinExtraArguments)1>, v8::internal::Isolate*) - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??",18f626590bb965ab9b8750ba4de3c3b9,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 29, 34, 42]"
4959f5a9d9c93a0726a01455642808a6,7966fb3d8ce49930024a7df71c25a699ede59741^,2012-05-15 15:45:38,security,v8,3.11.2,ia32,release,--expose-gc,SIGSEGV,PossibleStackCorruption,"v8::internal::FlexibleBodyVisitor<v8::internal::StaticMarkingVisitor, v8::internal::FixedArray::BodyDescriptor, void>::Visit(v8::internal::Map*, v8::internal::HeapObject*)","mov    ecx,DWORD PTR [eax-0x1]","v8::internal::FlexibleBodyVisitor<v8::internal::StaticMarkingVisitor, v8::internal::FixedArray::BodyDescriptor, void>::Visit(v8::internal::Map*, v8::internal::HeapObject*) - ??",1d1d630f9264df1af8bfb97851dd7b1c,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 29, 34, 42]"
4959f5a9d9c93a0726a01455642808a6,7966fb3d8ce49930024a7df71c25a699ede59741^,2012-05-15 15:45:38,security,v8,3.11.2,x64,release,--expose-gc,SIGSEGV,PossibleStackCorruption,"v8::internal::FlexibleBodyVisitor<v8::internal::StaticMarkingVisitor, v8::internal::FixedArray::BodyDescriptor, void>::Visit(v8::internal::Map*, v8::internal::HeapObject*)","mov    rcx,QWORD PTR [rax-0x1]","v8::internal::FlexibleBodyVisitor<v8::internal::StaticMarkingVisitor, v8::internal::FixedArray::BodyDescriptor, void>::Visit(v8::internal::Map*, v8::internal::HeapObject*) - v8::internal::MarkCompactCollector::EmptyMarkingDeque() - v8::internal::Isolate::Iterate(v8::internal::ObjectVisitor*, v8::internal::ThreadLocalTop*) - v8::internal::Heap::IterateStrongRoots(v8::internal::ObjectVisitor*, v8::internal::VisitMode) - v8::internal::MarkCompactCollector::MarkLiveObjects() - v8::internal::MarkCompactCollector::CollectGarbage() - v8::internal::Heap::MarkCompact(v8::internal::GCTracer*) - v8::internal::Heap::PerformGarbageCollection(v8::internal::GarbageCollector, v8::internal::GCTracer*) - v8::internal::Heap::CollectGarbage(v8::internal::AllocationSpace, v8::internal::GarbageCollector, char const*, char const*) - v8::internal::Heap::CollectAllGarbage(int, char const*) - v8::internal::GCExtension::GC(v8::Arguments const&) - v8::internal::Builtin_HandleApiCall(v8::internal::(anonymous namespace)::BuiltinArguments<(v8::internal::BuiltinExtraArguments)1>, v8::internal::Isolate*) - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??",18f626590bb965ab9b8750ba4de3c3b9,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 11, 16, 20, 18, 29, 34, 42]"
d168a1e007a7088781edf09fa13064c3,ec1fc618ff07c9228c8f0e87b9b03239fc6418fc^,2012-05-16 10:07:50,No-security,v8,3.11.2,ia32,release,,SIGSEGV,SourceAvNearNull,"v8::internal::DescriptorArray::CopyInsert(v8::internal::Descriptor*, v8::internal::TransitionFlag)","mov    eax,DWORD PTR [esi+0x24]","v8::internal::DescriptorArray::CopyInsert(v8::internal::Descriptor*, v8::internal::TransitionFlag)",b4061db67b07301c970407b56f6c1cd4,PROBABLY_NOT_EXPLOITABLE,"[2, 4, 6, 8, 9, 5, 11, 16, 20, 18, 19, 24, 26, 29, 34, 42]"
d168a1e007a7088781edf09fa13064c3,ec1fc618ff07c9228c8f0e87b9b03239fc6418fc^,2012-05-16 10:07:50,No-security,v8,3.11.2,x64,release,,SIGSEGV,PossibleStackCorruption,"v8::internal::DescriptorArray::CopyInsert(v8::internal::Descriptor*, v8::internal::TransitionFlag)","mov    QWORD PTR [rbx+rcx*1-0x1],rax","v8::internal::DescriptorArray::CopyInsert(v8::internal::Descriptor*, v8::internal::TransitionFlag) - v8::internal::JSObject::ConvertDescriptorToField(v8::internal::String*, v8::internal::Object*, PropertyAttributes) - v8::internal::JSObject::SetLocalPropertyIgnoreAttributes(v8::internal::String*, v8::internal::Object*, PropertyAttributes) - v8::internal::Runtime::ForceSetObjectProperty(v8::internal::Isolate*, v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, PropertyAttributes) - v8::internal::Runtime_DefineOrRedefineDataProperty(v8::internal::Arguments, v8::internal::Isolate*) - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??",ad8b8b66fbd52b7acb63b2e189847ecb,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 12, 16, 18, 20, 24, 26, 29, 34, 42]"
a5901f10f6a8bc3e8477f762293da01a,a344ee21a78cd6b2fa66a18065e4653088c204f2^,2012-07-18 09:20:57,No-security,v8,3.12.14,ia32,release,--allow-natives-syntax,SIGSEGV,DestAvNearNull,??,"cmp    DWORD PTR [edx-0x1],0x5a208121","?? - ?? - ?? - ?? - v8::internal::Invoke(bool, v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*) - v8::internal::Execution::Call(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*, bool) - v8::Script::Run() - v8::Shell::ExecuteString(v8::Handle<v8::String>, v8::Handle<v8::Value>, bool, bool) - v8::SourceGroup::Execute() - v8::Shell::RunMain(int, char**) - v8::Shell::Main(int, char**) - main",4c7ea96589756c82cd4285c11e1fa48f,PROBABLY_EXPLOITABLE,"[2, 3, 4, 6, 7, 8, 5, 12, 16, 18, 19, 21, 19, 29, 34, 42]"
a5901f10f6a8bc3e8477f762293da01a,a344ee21a78cd6b2fa66a18065e4653088c204f2^,2012-07-18 09:20:57,No-security,v8,3.12.14,x64,release,--allow-natives-syntax,SIGSEGV,PossibleStackCorruption,??,"cmp    QWORD PTR [rdx-0x1],r10",?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??,bf8961133910353ed8ad7cf7d346ea31,EXPLOITABLE,"[1, 2, 3, 4, 6, 7, 8, 5, 12, 16, 18, 20, 29, 34, 42]"
a5901f10f6a8bc3e8477f762293da01a,a344ee21a78cd6b2fa66a18065e4653088c204f2^,2012-07-18 09:20:57,No-security,v8,3.12.14,ia32,debug,--allow-natives-syntax,SIGSEGV,DestAvNearNull,??,"cmp    DWORD PTR [edx-0x1],0x47008121",?? - ?? - ?? - ?? - v8::internal::Invoke - v8::internal::Execution::Call - v8::Script::Run - v8::Shell::ExecuteString - v8::SourceGroup::Execute - v8::Shell::RunMain - v8::Shell::Main - main,c6621c8e14e69413356072d442a2ab15,PROBABLY_EXPLOITABLE,"[2, 3, 4, 6, 7, 8, 5, 12, 16, 18, 19, 21, 19, 29, 34, 42]"
a5901f10f6a8bc3e8477f762293da01a,a344ee21a78cd6b2fa66a18065e4653088c204f2^,2012-07-18 09:20:57,No-security,v8,3.12.14,x64,debug,--allow-natives-syntax,SIGSEGV,PossibleStackCorruption,??,"cmp    QWORD PTR [rdx-0x1],r10",?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??,bf8961133910353ed8ad7cf7d346ea31,EXPLOITABLE,"[1, 2, 3, 4, 6, 7, 8, 5, 12, 16, 18, 20, 29, 34, 42]"
f28112595043066a56f8de4cf1c6d125,960b1af12fcc2cd938a2aecdca4f09f5be16637b^,2012-08-13 12:11:26,security,v8,3.13.1,ia32,release,,SIGSEGV,DestAv,"void v8::internal::String::WriteToFlat<char>(v8::internal::String*, char*, int, int)","mov    BYTE PTR [ebx],cl","void v8::internal::String::WriteToFlat<char>(v8::internal::String*, char*, int, int) - v8::internal::Runtime_StringReplaceRegExpWithString(v8::internal::Arguments, v8::internal::Isolate*) - ?? - ?? - ?? - ?? - ?? - v8::internal::Invoke(bool, v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*) - v8::internal::Execution::Call(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, bool*, bool) - v8::Script::Run() - v8::Shell::ExecuteString(v8::Handle<v8::String>, v8::Handle<v8::Value>, bool, bool) [clone .constprop.65] - v8::SourceGroup::Execute() - v8::Shell::RunMain(int, char**) - v8::Shell::Main(int, char**) - main",9514e3488c2df23e4fcab4892886286c,EXPLOITABLE,"[2, 4, 6, 8, 9, 5, 12, 10, 16, 18, 20, 24, 26, 29, 34, 42]"
f28112595043066a56f8de4cf1c6d125,960b1af12fcc2cd938a2aecdca4f09f5be16637b^,2012-08-13 12:11:26,security,v8,3.13.1,x64,release,,SIGSEGV,PossibleStackCorruption,"void v8::internal::String::WriteToFlat<char>(v8::internal::String*, char*, int, int)","mov    BYTE PTR [rbx],al","void v8::internal::String::WriteToFlat<char>(v8::internal::String*, char*, int, int) - v8::internal::Runtime_StringReplaceRegExpWithString(v8::internal::Arguments, v8::internal::Isolate*) - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??",5117b79d2e156a5e57f075c429e5b129,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 12, 10, 16, 18, 20, 24, 26, 29, 34, 42]"
f28112595043066a56f8de4cf1c6d125,960b1af12fcc2cd938a2aecdca4f09f5be16637b^,2012-08-13 12:11:26,security,v8,3.13.1,ia32,debug,,SIGSEGV,DestAv,"v8::internal::CopyChars<char, char>","mov    BYTE PTR [eax],dl","v8::internal::CopyChars<char, char> - v8::internal::String::WriteToFlat<char> - v8::internal::StringReplaceRegExpWithEmptyString<v8::internal::SeqAsciiString> - v8::internal::Runtime_StringReplaceRegExpWithString - ?? - ?? - ?? - ?? - ?? - v8::internal::Invoke - v8::internal::Execution::Call - v8::Script::Run - v8::Shell::ExecuteString - v8::SourceGroup::Execute - v8::Shell::RunMain - v8::Shell::Main - main",a70b69e228306a167967eee82164a994,EXPLOITABLE,"[2, 3, 4, 6, 8, 9, 5, 12, 10, 16, 18, 20, 29, 34, 42]"
f28112595043066a56f8de4cf1c6d125,960b1af12fcc2cd938a2aecdca4f09f5be16637b^,2012-08-13 12:11:26,security,v8,3.13.1,x64,debug,,SIGSEGV,PossibleStackCorruption,"v8::internal::CopyChars<char, char>","mov    BYTE PTR [rax],dl","v8::internal::CopyChars<char, char> - v8::internal::String::WriteToFlat<char> - v8::internal::StringReplaceRegExpWithEmptyString<v8::internal::SeqAsciiString> - v8::internal::Runtime_StringReplaceRegExpWithString - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ?? - ??",42492da1946abe7e44a9c91cd38bfb9b,EXPLOITABLE,"[1, 2, 3, 4, 6, 8, 9, 5, 12, 10, 16, 18, 20, 29, 34, 42]"
